"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","listing-card--owner-info__name","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/ankara-yenimahalle-yeni-bati-kiralik/daire/16744-19921","40","26.000","16-09-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","7. Kat","Vera Star Da Metro Yakını Orman Manz.Kiralık 1+1sıfır Lüks Daire","Ankara / Yenimahalle / Yeni Batı Mah.","https://www.hepsiemlak.com/emlak-ofisi/world-seckin-gayrimenkul-16744/wec-seckin-gayrimenkul-16744","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/4/7/6/1/0/5f3af1cc-03d8-41dc-aba5-9c4005cbe20c.jpg","World Seçkin Gayrimenkul","Wec Seçkin
          Gayrimenkul","","",""
"https://www.hepsiemlak.com/ankara-kecioren-atapark-kiralik/daire/0-45258338","49","26.000","16-09-2025","Kiralık Daire","4 +
                          1","170 m²","19
                        Yaşında","1. Kat","Sahibinden Kiralık 4+1 Cadde Üzerinde Daire","Ankara / Keçiören / Atapark Mah.","","","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-ayranci-kiralik/daire/3004-1830","25","26.000","16-09-2025","Kiralık Daire","2 +
                          1","90 m²","35
                        Yaşında","1. Kat","Ayrancı Tbmm Yakını  Boş 1.Katta Ön Cephe 2+1 Kombili Balkonlu","Ankara / Çankaya / Ayrancı Mah.","","","","","","",""
"https://www.hepsiemlak.com/ankara-golbasi-segmenler-kiralik/daire/2530-1685","7","26.000","16-09-2025","Kiralık Daire","3 +
                          1","145 m²","20
                        Yaşında","2. Kat","Ara Katta 3+1 Kullanışlı Komple Güney Cephe Daire","Ankara / Gölbaşı / Seğmenler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/4/4/6/0/5/4/1754742271960-45064487.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-huzur-kiralik/daire/119658-93","46","26.000","16-09-2025","Kiralık Daire","3 +
                          0","139 m²","26
                        Yaşında","3. Kat","Çankaya Lizbon Cadde'de Ara Kat Geniş Kiralık Daire","Ankara / Çankaya / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/baytek-emlak-119658/ramazan-baytek-2718265","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/7/6/5/2/5/4/7e51d152-362e-4211-9bae-9034aef904c8.jpg","Baytek Emlak","Ramazan
          Baytek","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/6/2/8/1/7/2/139cc86a-e2b0-4c75-8c9b-fb2a289378f1.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-camlitepe-kiralik/daire/146714-192","28","26.000","15-09-2025","Kiralık Daire","1 +
                          1","79 m²","3
                        Yaşında","2. Kat","Merkezi Konumda Modern Tasarımlı 1+1 Kiralık Daire","Ankara / Çankaya / Çamlıtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/bonus-emlak-146714/hakan-tanriverdi-4164149","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/5/5/5/2/5/4/ebde7dff-e61f-49b8-86c7-39a731396d3c.jpg","Bonus Emlak","Hakan
          Tanrıverdi","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/4/1/4/6/1/4/eec226e7-82f0-414e-b3f8-63b50415b8df.jpg","https://www.hepsiemlak.com/emlak-ofisi/bonus-emlak-146714","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/7/6/4/1/9744a5a1-99de-4206-b7cc-5fd74953bf74.jpg"
"https://www.hepsiemlak.com/ankara-etimesgut-guzelkent-kiralik/daire/158662-36","29","26.000","16-09-2025","Kiralık Daire","3 +
                          1","120 m²","21
                        Yaşında","4. Kat","'natura Gayrimenkul'den 3. Etap Merkezi Konum Site İçi Geniş 3+1","Ankara / Etimesgut / Güzelkent Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/6/9/4/2/5/4/a3004ba80a8aba8e09b928c816681192e8ba59d37168dea0b42847816a9a37563cf2e74c6b15663c54d12ec4a33e4db7.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-etimesgut-atakent-kiralik/daire/120171-3406","54","26.000","15-09-2025","Kiralık Daire","3 +
                          1","120 m²","18
                        Yaşında","3. Kat","Etimesgut Atakent Mah 14.Cadde Üzerinde 3+1 Kiralık Daire","Ankara / Etimesgut / Atakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/yoldas-gayrimenkul-120171","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/6/5/3/2/5/4/c32a9a60-9295-41cd-b2f5-4f5d9a2e2ff3.jpg","Yoldaş Gayrimenkul","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/7/1/0/2/1/16ba5256-629d-41f0-8737-38b66aad8645.jpg","",""
"https://www.hepsiemlak.com/ankara-mamak-balkiraz-kiralik/daire/123110-188","42","26.000","11-09-2025","Kiralık Daire","3 +
                          1","140 m²","37
                        Yaşında","Ara Kat","Kaan Emlaktan 3+1 125 M2 Orta Kat Ön Cephe Full Yapılı 2 Odası Bağımlı Şehir Manzaralı Kiralık Daire","Ankara / Mamak / Balkiraz Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/0/5/3/2/5/4/2ec57e31-b422-475a-9b3f-849bb2bf0bf9.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-kecioren-ayvali-kiralik/daire/22454-3420","41","26.000","13-09-2025","Kiralık Daire","3 +
                          1","125 m²","25
                        Yaşında","Ara Kat","Ayvalı_farabi Lisesi_orta Kat _güney Cephe _kombili_ısı Yalıtımlı__ara Kat","Ankara / Keçiören / Ayvalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/aslimlar-gayrimenkul-22454","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/0/1/3/2/5/4/66feeebd-985c-4531-a457-d4ca79a62600.jpg","Aslımlar Gayrimenkul","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/4/2/2/0/438939cf-fd62-4abf-9781-51db7c94a364.jpg","",""
"https://www.hepsiemlak.com/ankara-sincan-coglu-kiralik/daire/159270-68","35","26.000","10-09-2025","Kiralık Daire","3 +
                          1","130 m²","Sıfır Bina","Ara Kat","Altun Emlaktan Park Cepheli Sincan Park Yanında 3+1 Sıfır Katta Kiralık Daire","Ankara / Sincan / Çoğlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/smt-altun-emlak-159270","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/9/6/2/2/5/4/e06cba91-e21f-4d01-9e60-697cce5c81ed.jpg","Smt Altun Emlak","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/2/9/5/1/506c3331-738f-4eb8-ac5d-ccb093a81f06.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-asikpasa-kiralik/daire/126773-92","24","26.000","15-09-2025","Kiralık Daire","3 +
                          1","130 m²","20
                        Yaşında","Kot 1","Sabah Sokak'da 3+1 Kiralık Daire","Ankara / Çankaya / Aşıkpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/gaziosmanpasa-zirve-gayrimenkul-126773/sabahattin-safak-3174412","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/2/7/0/2/5/4/6476dea5-c4c9-4470-8080-f3bfe8029cf4.jpg","Gaziosmanpaşa Zirve Gayrimenkul","Sabahattin
          Şafak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/1/4/4/7/1/3/f0641025-84d6-4cf5-b2a0-65a0ec4e88e6.jpg","https://www.hepsiemlak.com/emlak-ofisi/gaziosmanpasa-zirve-gayrimenkul-126773","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/7/6/2/1/f9e1b609-9756-4d68-bbad-8126e38bfd10.jpg"
"https://www.hepsiemlak.com/ankara-yenimahalle-yeni-bati-kiralik/daire/16744-19920","29","26.000","16-09-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","6. Kat","Vera Star Da Metro Yakın Orman Manzr.Kiralık 1+1sıfır Lüks Daire","Ankara / Yenimahalle / Yeni Batı Mah.","https://www.hepsiemlak.com/emlak-ofisi/world-seckin-gayrimenkul-16744/wec-seckin-gayrimenkul-16744","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/1/0/6/2/5/4/54593a38-2940-4af7-bf83-e26aff24508e.jpg","World Seçkin Gayrimenkul","Wec Seçkin
          Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/4/7/6/1/0/5f3af1cc-03d8-41dc-aba5-9c4005cbe20c.jpg","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-yeni-bati-kiralik/daire/111334-7031","28","26.000","13-09-2025","Kiralık Daire","3 +
                          1","120 m²","25
                        Yaşında","7. Kat","Yeni Batı Mahallesi Botanik Metro Hastane Okullar Yürüme Masafeli Sitede 3+1 Kiralık Daire","Ankara / Yenimahalle / Yeni Batı Mah.","https://www.hepsiemlak.com/emlak-ofisi/good-invest-gayrimenkul-111334/harun-asik-3553292","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/2/4/4/2/5/4/1757744091-166605-45244205.jpeg","Good Invest Gayrımenkul","Harun
          Aşık","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://www.hepsiemlak.com/emlak-ofisi/good-invest-gayrimenkul-111334","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/3/3/1/1/1/2a17e1b8-a15c-4c7a-9794-42506f464d17.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-erzurum-kiralik/daire/125384-317","26","26.000","16-09-2025","Kiralık Daire","3 +
                          1","130 m²","35
                        Yaşında","1. Kat","Soysal Sok., 3+1, Esyalı, Kiralık Daire, 1.Kat","Ankara / Çankaya / Erzurum Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunes-emlak-125384/sakir-gunes-3003813","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/4/3/8/1/5/4/1756808523114-45183447.jpg","Güneş Emlak","Şakir
          Güneş","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/1/8/3/0/0/3/894d7919-18be-449c-86d4-4a52884b7b4e.jpg","",""
"https://www.hepsiemlak.com/ankara-kecioren-incirli-kiralik/daire/117818-388","38","26.000","15-09-2025","Kiralık Daire","4 +
                          1","199 m²","20
                        Yaşında","3. Kat","Ankara  Etlik İncirlide Bakımlı 4+1 Dubleks","Ankara / Keçiören / İncirli Mah.","https://www.hepsiemlak.com/emlak-ofisi/site-gayrimenkul-117818/hafize-evirgen-2598762","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/3/8/8/1/5/4/4fafe6f7-4428-47b0-b39f-fa35d8c3f4eb.jpg","Site Gayrimenkul","Hafize
          Evirgen","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/6/7/8/9/5/2/77f4242f-0457-45b4-91ad-98822cfb7190.jpg","https://www.hepsiemlak.com/emlak-ofisi/site-gayrimenkul-117818","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/8/7/1/1/d0c84eb4-0ef9-4984-85fe-fbe4af5b5055.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-kultur-kiralik/daire/121697-8","33","26.000","10-09-2025","Kiralık Daire","3 +
                          1","140 m²","30
                        Yaşında","Ara Kat","Bado'dan Ankara Kızılay'da İşyerine Uygun Daire Ziya Gökalp Mediha Eldem Köşesinde","Ankara / Çankaya / Kültür Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/0/1/4/0/3/4/5380d3c1-cd1e-4861-ac5b-4a20eb491410.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-polatli-gazi-kiralik/daire/64203-1097","24","26.000","15-09-2025","Kiralık Daire","4 +
                          1","190 m²","10
                        Yaşında","Ara Kat","Tamer Gayrimenkulden Gazi De Manzaralı 4+1","Ankara / Polatlı / Gazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/1/1/5/8/4/4/add3fb3d-e878-4883-9c51-a06e82b319fb.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-ergazi-kiralik/daire/114256-382","17","26.000","15-09-2025","Kiralık Daire","3 +
                          1","120 m²","35
                        Yaşında","Yüksek Giriş","Güngör Emlak'tan Ergazi Mahallesinde Kiralık Daire","Ankara / Yenimahalle / Ergazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/9/6/0/2/5/4/74a2db49-8fd0-48f2-84b1-33332a8a2805.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-etimesgut-seyh-samil-kiralik/daire/146479-78","30","26.000","13-09-2025","Kiralık Daire","3 +
                          1","110 m²","30
                        Yaşında","En Üst Kat","Eryaman Ayyıldız 89'dan 3. Etapta Eşyalı 3+1 Dubleks","Ankara / Etimesgut / Şeyh Şamil Mah.","https://www.hepsiemlak.com/emlak-ofisi/ayyildiz-89-emlak-146479","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/6/4/4/2/5/4/e744a72a-014d-467f-bff6-e03ffd7b1ae5.jpg","Ayyıldız 89 Emlak","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/4/6/4/1/d993a632-fdaa-4eaf-a7e2-ba7b5c9d1c9b.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-aydinlar-kiralik/daire/25058-1022","59","26.000","11-09-2025","Kiralık Daire","3 +
                          1","130 m²","29
                        Yaşında","1. Kat","Asyapıdan 3+1+kiler 130m2 Dikmen Merkezinde Ön Cephe Lüx Kombili","Ankara / Çankaya / Aydınlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/asyapi-emlak-ofisi-25058/seckin-durukan-25058","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/0/8/9/1/5/4/9e386781-7c57-43c5-b0fc-2070f1f7a5fb.jpg","Asyapı Emlak Ofisi","Seçkin
          Durukan","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://www.hepsiemlak.com/emlak-ofisi/asyapi-emlak-ofisi-25058","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/0/5/2/0/4b739c5e-fb6e-4ae4-b433-7b07f2f00d7e.jpg"
"https://www.hepsiemlak.com/ankara-mamak-balkiraz-kiralik/daire/126476-222","19","26.000","16-09-2025","Kiralık Daire","3 +
                          1","100 m²","30
                        Yaşında","Yüksek Giriş","Doğuş Bey Gayrimenkul Akçadağ Sok 3+1 Giriş Kat Full Mobilyalı Full Yapılı 100 M2","Ankara / Mamak / Balkiraz Mah.","https://www.hepsiemlak.com/emlak-ofisi/dogus-bey-gayrimenkul-126476","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/4/3/5/1/5/4/a2117342-df70-4332-8e63-fdc62a540b9d.jpg","Doğuş Bey Gayrimenkul","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/7/4/6/2/1/3514147a-e02d-4a6c-af47-de6ee318746f.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-erzurum-kiralik/daire/132472-1530","60","26.000","13-09-2025","Kiralık Daire","3 +
                          1","95 m²","30
                        Yaşında","2. Kat","Ankalife'tan Hacettepe Hastanesine Yakın Eşyalı Kiralık 3+1daire","Ankara / Çankaya / Erzurum Mah.","https://www.hepsiemlak.com/emlak-ofisi/ankalife-gayrimenkul-132472/mazlum-cat-4249040","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/7/8/9/0/5/4/302af131-5e66-4adf-8ed2-08ee416647a8.jpg","Ankalife Gayrimenkul","Mazlum
          Çat","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/4/0/9/4/2/4/5c9657ea-93d6-4b2e-8e7f-cc6f352940e9.jpg","https://www.hepsiemlak.com/emlak-ofisi/ankalife-gayrimenkul-132472","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/4/2/3/1/b2bccb68-3793-4d43-b08c-aad3ec51d25a.jpg"
"https://www.hepsiemlak.com/ankara-mamak-tuzlucayir-kiralik/daire/40243-11396","24","26.000","13-09-2025","Kiralık Daire","4 +
                          1","160 m²","17
                        Yaşında","3. Kat","Krc'den Tuzluçayır Mah.Tıp Fakültesi Cad.5dk Kiralık 4+1 Dubleks","Ankara / Mamak / Tuzluçayır Mah.","https://www.hepsiemlak.com/emlak-ofisi/krc-gayrimenkul-merkez-40243/ismail-karaca-793947","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/4/4/4/2/5/4/4b8092ec-852a-4e19-8afa-18334552d3cf.jpg","Krc Gayrimenkul (merkez)","İsmail
          Karaca","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/9/3/9/7/045abd62-3cb9-44e8-9177-c8e3c5d09da5.jpg","https://www.hepsiemlak.com/emlak-ofisi/krc-gayrimenkul-merkez-40243","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/2/0/4/0/7c4bfe96-0671-4a98-b8cd-6a883956572b.jpg"
"https://www.hepsiemlak.com/ankara-yenimahalle-karsiyaka-kiralik/daire/84437-221","14","26.000","15-09-2025","Kiralık Daire","3 +
                          1","120 m²","30
                        Yaşında","2. Kat","Koçlar Emlaktan Demetevler Karşıyakada Kiralık Daire","Ankara / Yenimahalle / Karşıyaka Mah.","","","","","","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-yeni-bati-kiralik/daire/16744-19918","22","26.000","16-09-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","3. Kat","Vera Star Da Metro Yakını Kiralık 1+1sıfır Lüks Daire Seçkin'den","Ankara / Yenimahalle / Yeni Batı Mah.","https://www.hepsiemlak.com/emlak-ofisi/world-seckin-gayrimenkul-16744/wec-seckin-gayrimenkul-16744","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/4/7/6/1/0/5f3af1cc-03d8-41dc-aba5-9c4005cbe20c.jpg","World Seçkin Gayrimenkul","Wec Seçkin
          Gayrimenkul","","",""
"https://www.hepsiemlak.com/ankara-kecioren-yakacik-kiralik/daire/159524-99","18","26.000","13-09-2025","Kiralık Daire","3 +
                          1","135 m²","35
                        Yaşında","4. Kat","Keçıören Kuyubaşı Metro'ya 8dk Yürüme Mesafesınde Kıralık 3+1","Ankara / Keçiören / Yakacık Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-nest-159524/muammer-yilmaz-4468146","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/4/1/8/6/4/4/3034202d-5c50-4c8c-900f-08f2b273c3a4.jpg","Remax Nest","Muammer 
          Yılmaz","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/5/9/5/1/93997bf2-dd64-444a-bb53-bffe0b46c624.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-nest-159524",""
"https://www.hepsiemlak.com/ankara-cankaya-gaziosmanpasa-kiralik/daire/4581-7557","14","26.000","16-09-2025","Kiralık Daire","3 +
                          1","110 m²","30
                        Yaşında","Giriş Katı","Çankaya Nenehatun Caddesi'nde, 3+1, Bakımlı, Giriş Kat","Ankara / Çankaya / Gaziosmanpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/epa-akare-gayrimenkul-4581","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/5/4/1/1/5/4/a6c9e509-8526-4526-a378-18b5def417b0.jpg","Epa Akare Gayrimenkul","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/5/4/0/0/d92f73c4-2be2-4392-b7b0-2f4da5022312.jpg","",""
"https://www.hepsiemlak.com/ankara-etimesgut-atakent-kiralik/daire/113388-3486","29","26.000","16-09-2025","Kiralık Daire","2 +
                          1","110 m²","30
                        Yaşında","6. Kat","Emre Emlak'tan Elvankent Banka Bloklarında Arakatta Kiralık 2+1 Daire","Ankara / Etimesgut / Atakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/emre-emlak-elvankent-113388/emre-soken-2421130","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/2/7/6/9/4/4/e5c1e5e8-a65c-4f25-9da5-2e206fcad73a.jpg","Emre Emlak Elvankent","Emre
          Söken","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/1/1/2/4/2/4a6cb2ec-294d-4cb5-9110-a2b52420e2b2.jpg","https://www.hepsiemlak.com/emlak-ofisi/emre-emlak-elvankent-113388","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/3/3/1/1/9569e980-e292-4010-8569-8c4ea571b9ea.JPG"
"https://www.hepsiemlak.com/ankara-cankaya-oguzlar-kiralik/daire/44819-2277","29","26.000","16-09-2025","Kiralık Daire","3 +
                          1","110 m²","32
                        Yaşında","Kot 1","Edok Komtanlığı,Barolar Birliği,Türkocağı,Konya Yolu Yakını","Ankara / Çankaya / Oğuzlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-gayrimenkul-44819/tuncay-dere-emlak-857704","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/2/2/6/2/5/4/26b5c809-4e5c-4325-8505-d1bf1a441484.jpg","Tuncay Gayrimenkul","Tuncay Dere
          Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/0/7/7/5/8/961f77a8-553c-42e1-97f0-996f6c7c2ddc.jpg","",""
"https://www.hepsiemlak.com/ankara-etimesgut-tunahan-kiralik/daire/69236-138","17","26.000","15-09-2025","Kiralık Daire","1 +
                          1","68 m²","20
                        Yaşında","2. Kat","''lokman Hekim Emlak'tan'' Age Blokları'nda 1+1+kilerli  Mobilyalı Daire","Ankara / Etimesgut / Tunahan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/4/1/2/2/9/3/678ad7b3-1d4b-4202-9678-c5416f93972d.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-yeni-bati-kiralik/daire/6024-3203","27","26.000","16-09-2025","Kiralık Daire","3 +
                          1","115 m²","25
                        Yaşında","3. Kat","Rüzgar Emlak'tan Demiryolcular Sitesinde Ara Katta 3+1 (boş)","Ankara / Yenimahalle / Yeni Batı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/0/9/0/2/5/4/28f6492f-ab21-479a-98a7-4012e4631ed1.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-etimesgut-topcu-kiralik/daire/130876-192","23","26.000","16-09-2025","Kiralık Daire","2 +
                          1","90 m²","15
                        Yaşında","Yüksek Giriş","Topcu Mah 14. Cad Bir Sokak 2+1 Eşyalı Kiralık","Ankara / Etimesgut / Topçu Mah.","https://www.hepsiemlak.com/emlak-ofisi/lider-emlak-130876/hasan-serden-3366229","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/8/6/9/1/3/4/f4d5d0d5-9857-45b6-b36c-4433765b4987.jpg","Lider Emlak","Hasan
          Şerden","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/2/2/6/6/3/3/78f036ac-9825-40b3-b1c8-a34e97cec050.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-mursel-uluc-kiralik/daire/56844-1128","20","26.000","14-09-2025","Kiralık Daire","1 +
                          1","75 m²","13
                        Yaşında","Yüksek Giriş","İmajdan Panora Elçilikler Yakını 3 Cepheli Full Eşyalı 1+1","Ankara / Çankaya / Mürsel Uluç Mah.","https://www.hepsiemlak.com/emlak-ofisi/imaj-insaat-gayrimenkul-56844/hasan-belek-1055588","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/1/2/5/0/5/4/1754512543-771193-45052180.jpeg","İmaj İnşaat Gayrimenkul","Hasan
          Belek","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://www.hepsiemlak.com/emlak-ofisi/imaj-insaat-gayrimenkul-56844","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/4/8/6/5/0/a682f990-bb8f-4168-b0dd-97680cf82a4f.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-cebeci-kiralik/daire/4147-5324","23","26.000","16-09-2025","Kiralık Daire","3 +
                          1","110 m²","40
                        Yaşında","1. Kat","Burak Emlak'dan Kiralık Daire Cebeci Güvey Sk. 3+1 Katta","Ankara / Çankaya / Cebeci Mah.","https://www.hepsiemlak.com/emlak-ofisi/burak-emlak-4147","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/4/3/6/0/5/4/1754732634279-45063470.jpg","Burak Emlak","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/1/4/0/0/29e47f4d-e1f8-4561-b63c-79a8bd3e11eb.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-dilekler-kiralik/daire/67340-620","14","26.000","13-09-2025","Kiralık Daire","3 +
                          1","100 m²","38
                        Yaşında","3. Kat","Kurtuluş Merkezde Kiralık 3+1full Yapılı  Bakımlı Kombili Katta Ön Cephe","Ankara / Çankaya / Dilekler Mah.","https://www.hepsiemlak.com/emlak-ofisi/tas-emlak-67340/hakan-tas-1285385","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/5/3/0/1/5/4/e449a58b-b90d-4e3f-85d8-db50d28b8d67.jpg","Taş Emlak","Hakan
          Taş","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/8/3/5/8/2/1/a3e09b61-c9b5-4916-aa89-ac5af1cd4e65.jpg","https://www.hepsiemlak.com/emlak-ofisi/tas-emlak-67340","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/3/7/6/0/f019c916-b737-4d91-8563-79ae4f286b5d.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-fakulteler-kiralik/daire/1133-4088","19","26.000","16-09-2025","Kiralık Daire","3 +
                          1","125 m²","45
                        Yaşında","1. Kat","Cebeci Fakülteler Yanında Katta 3+1 100m2 Bakımlı Kombili Daire","Ankara / Çankaya / Fakülteler Mah.","https://www.hepsiemlak.com/emlak-ofisi/harput-emlak-1133","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/1/9/2/0/5/4/5a9abd32-5f4b-4d96-8d7e-64f5b6c28afe.jpg","Harput Emlak","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/3/1/1/0/0/0276865d-782d-4ee1-9841-6e78b5d6004f.jpg","",""
"https://www.hepsiemlak.com/ankara-cankaya-kirkkonaklar-kiralik/daire/10580-6323","45","26.000","16-09-2025","Kiralık Daire","3 +
                          1","105 m²","20
                        Yaşında","Yüksek Giriş","**çağnes** 294 Sokak Ta Yüksek Giriş Ara Kat Manzaralı 2 Banyo","Ankara / Çankaya / Kırkkonaklar Mah.","https://www.hepsiemlak.com/emlak-ofisi/cagnes-gayrimenkul-10580","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/8/3/3/1/5/4/7fed1a12-ab5c-44e2-aab5-f788645c5157.jpg","Çağnes Gayrimenkul","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/5/0/1/0/07c12eb9-9d3f-425a-bde9-198af7c52624.jpg","",""
"https://www.hepsiemlak.com/ankara-golbasi-segmenler-kiralik/daire/161454-23","14","26.000","16-09-2025","Kiralık Daire","3 +
                          1","125 m²","16
                        Yaşında","4. Kat","Seğmenlerde 3+1 Göl Manzaralı Kiralık Daire","Ankara / Gölbaşı / Seğmenler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/9/3/5/2/5/4/73e019e8e11454f59ffd2ea73882f339d70f85f751b4ba6ecd56ac4994f092036bf108e82b470f2c6f1c07a54fcbcada.jpg","","","","",""
